Index,full_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,Helper Col : Max_power,Max_power helper (Median)
10306,2019 Maruti Ciaz Zeta BSVI,₹ 8.25 Lakh,Jul 2019,1462 cc,Comprehensive,Manual,"50,000 Kms",First Owner,Petrol,103.25bhp,5,20.65 kmpl,Sedan,Delhi,25,
10307,2021 Mahindra XUV300 W8 Diesel BSIV,₹ 12.25 Lakh,Nov 2021,1497 cc,Third Party insurance,Manual,"23,366 Kms",First Owner,Diesel,115bhp,5,20 kmpl,SUV,Delhi,0,
10308,2020 Maruti Ciaz 1.4 Sigma,₹ 8.29 Lakh,Mar 2020,1373 cc,Third Party insurance,Manual,"63,958 Kms",First Owner,Petrol,91.1bhp,5,20.73 kmpl,Sedan,Delhi,10,
10309,2019 Honda Amaze S i-VTEC,₹ 5.95 Lakh,Aug 2019,1198 cc,Comprehensive,Manual,"34,000 Kms",Second Owner,Petrol,86.7bhp,5,17.8 kmpl,Sedan,Delhi,70,
10310,2019 Toyota Yaris G,₹ 7.99 Lakh,Jul 2019,1496 cc,Comprehensive,Manual,"30,000 Kms",First Owner,Petrol,105.94bhp,5,17.1 kmpl,Sedan,Delhi,94,
10311,2017 Honda WR-V i-DTEC VX,₹ 5.99 Lakh,Jul 2017,1498 cc,Third Party insurance,Manual,"52,000 Kms",First Owner,Diesel,98.6bhp,5,25.5 kmpl,SUV,Delhi,60,
10312,2013 Maruti Wagon R CNG LXI BSIV,₹ 2.30 Lakh,Mar 2013,998 cc,Comprehensive,Manual,"70,000 Kms",Second Owner,CNG,67.04bhp,5,33.54 kmpl,Hatchback,Delhi,4,
10313,2015 Hyundai Verna 1.6 SX VTVT,₹ 5.39 Lakh,Jun 2015,1591 cc,Third Party insurance,Manual,"24,000 Kms",First Owner,Petrol,121.3bhp,5,17.01 kmpl,Sedan,Delhi,30,
10314,2022 Maruti Wagon R VXI 1.2 BSIV,₹ 5.50 Lakh,Jun 2022,1197 cc,Comprehensive,Manual,"13,000 Kms",First Owner,Petrol,81.80bhp,5,21.5 kmpl,Hatchback,Delhi,80,
10315,2019 Mahindra XUV300 W6 Diesel BSVI,₹ 9.13 Lakh,Jul 2019,1497 cc,Third Party insurance,Manual,"45,833 Kms",First Owner,Diesel,115bhp,5,20 kmpl,SUV,Delhi,0,
10316,2018 Maruti Vitara Brezza ZDi AMT,₹ 8.45 Lakh,Mar 2018,1248 cc,Third Party insurance,Automatic,"41,132 Kms",First Owner,Diesel,88.5bhp,5,24.3 kmpl,SUV,Delhi,50,
10317,2018 Tata Nexon 1.2 Revotron XM,₹ 7.17 Lakh,Jun 2018,1198 cc,Third Party insurance,Manual,"24,481 Kms",First Owner,Petrol,108.5bhp,5,17 kmpl,SUV,Delhi,50,
10318,2019 Tata Tiago 1.2 Revotron XT,₹ 5.15 Lakh,Oct 2019,1199 cc,Third Party insurance,Manual,"28,031 Kms",First Owner,Petrol,84bhp,5,23.84 kmpl,Hatchback,Delhi,0,
10319,2021 Toyota Glanza G BSVI,₹ 7.85 Lakh,Oct 2021,1197 cc,Third Party insurance,Manual,"29,838 Kms",First Owner,Petrol,88.50bhp,5,22.35 kmpl,Hatchback,Delhi,50,
10320,2019 Renault KWID 1.0 RXT AMT BSVI,₹ 4.27 Lakh,Mar 2019,999 cc,Third Party insurance,Automatic,"11,685 Kms",First Owner,Petrol,67.06bhp,5,22.3 kmpl,Hatchback,Delhi,6,
10321,2021 Renault Kiger RXL AMT,₹ 7.50 Lakh,Jun 2021,999 cc,Third Party insurance,Automatic,"16,304 Kms",First Owner,Petrol,71.01bhp,5,19.03 kmpl,SUV,Delhi,1,
10322,2018 Mercedes-Benz C-Class Progressive C 200,₹ 37 Lakh,May 2018,1950 cc,Third Party insurance,Automatic,"29,000 Kms",First Owner,Petrol,201.15bhp,5,11.9 kmpl,Sedan,Delhi,15,
10323,2021 Maruti Baleno Zeta,₹ 7.65 Lakh,Jul 2021,1197 cc,Third Party insurance,Manual,"17,695 Kms",First Owner,Petrol,81.80bhp,5,21.01 kmpl,Hatchback,Delhi,80,
10324,2022 MG Astor Sharp BSVI,₹ 16.50 Lakh,2022,1498 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,108.49bhp,5,15.43 kmpl,SUV,Bangalore,49,
10325,2018 Tata Nexon XM Diesel,₹ 6.69 Lakh,Jan 2020,1497 cc,Third Party insurance,Manual,"1,49,363 Kms",First Owner,Diesel,113.42bhp,5,23.22 kmpl,SUV,Bangalore,42,
10326,2020 Mahindra XUV500 W9,₹ 15.80 Lakh,Jul 2020,2179 cc,Third Party insurance,Manual,"58,579 Kms",First Owner,Diesel,152.87bhp,7,15.1 kmpl,SUV,Bangalore,87,
10327,2019 Tata Nexon 1.2 Revotron XZA Plus DualTone,₹ 8.39 Lakh,Aug 2019,1198 cc,Comprehensive,Automatic,"44,452 Kms",First Owner,Petrol,108.5bhp,5,17 kmpl,SUV,Bangalore,50,
10328,2019 Hyundai Creta 1.6 SX Automatic Diesel,₹ 12.90 Lakh,2019,1582 cc,Third Party insurance,Automatic,"70,000 Kms",Second Owner,Diesel,126.2bhp,5,17.6 kmpl,SUV,Bangalore,20,
10329,2018 Maruti Baleno 1.3 Sigma,₹ 5.96 Lakh,Feb 2018,1248 cc,Third Party insurance,Manual,"78,631 Kms",First Owner,Diesel,74bhp,5,27.39 kmpl,Hatchback,Bangalore,0,
10330,2020 Maruti Baleno 1.2 CVT Alpha,₹ 9.24 Lakh,Oct 2020,1197 cc,Zero Dep,Automatic,"9,724 Kms",First Owner,Petrol,83.1bhp,5,21.4 kmpl,Hatchback,Bangalore,10,
10331,2017 Mercedes-Benz E-Class Exclusive E 200,₹ 41.45 Lakh,Nov 2017,1991 cc,Comprehensive,Automatic,"33,000 Kms",First Owner,Petrol,194.4bhp,5,15 kmpl,Sedan,Bangalore,40,
10332,2017 Hyundai EON Era Plus,₹ 3.38 Lakh,Jan 2018,814 cc,Third Party insurance,Manual,"48,609 Kms",First Owner,Petrol,55.2bhp,5,21.1 kmpl,Hatchback,Bangalore,20,
10333,2012 Maruti Swift Dzire ZDi,₹ 5.50 Lakh,2012,1248 cc,Third Party insurance,Manual,"1,00,000 Kms",First Owner,Diesel,73.9bhp,5,19.3 kmpl,Sedan,Bangalore,90,
10334,2018 Maruti Vitara Brezza ZDi Plus Dual Tone,₹ 10 Lakh,2018,1248 cc,Third Party insurance,Manual,"50,000 Kms",Second Owner,Diesel,88.5bhp,5,24.3 kmpl,SUV,Bangalore,50,
10335,2022 Mercedes-Benz GLA 220d 4M BSVI,₹ 55.95 Lakh,Jun 2022,1950 cc,Comprehensive,Automatic,"16,000 Kms",First Owner,Diesel,187.74bhp,5,,SUV,Bangalore,74,
10336,1998 Maruti Omni 5 Str STD,"₹ 58,000",,796 cc,Third Party insurance,Manual,"80,000 Kms",Fifth Owner,Petrol,35 bhp,5,14 kmpl,Minivans,Bangalore,0,
10337,2019 Mahindra XUV300 W8 BSVI,₹ 9.85 Lakh,2019,1197 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,108.62bhp,5,16.82 kmpl,SUV,Bangalore,62,
10338,2021 Tata Nexon XZ Plus DualTone Roof (O),₹ 11.50 Lakh,2021,1199 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Petrol,118.36bhp,5,17.57 kmpl,SUV,Bangalore,36,
10339,2016 BMW X3 xDrive20d xLine,₹ 29.90 Lakh,Dec 2016,1995 cc,Comprehensive,Automatic,"92,000 Kms",Second Owner,Diesel,187.74bhp,5,16.55 kmpl,SUV,Bangalore,74,
10340,2017 Mini 3 DOOR Cooper S BSVI,₹ 38 Lakh,2017,1998 cc,Third Party insurance,Automatic,"20,000 Kms",First Owner,Petrol,189.08bhp,4,17.33 kmpl,Hatchback,Bangalore,8,
10341,2004 Maruti Zen LXI,₹ 1.35 Lakh,2004,993 cc,Third Party insurance,Manual,"1,00,000 Kms",Fourth Owner,Petrol,60 PS,5,17.3 kmpl,Hatchback,Bangalore,0,
10342,2013 Maruti Wagon R VXI BS IV,₹ 3.75 Lakh,2013,998 cc,Third Party insurance,Manual,"40,000 Kms",First Owner,Petrol,67.04bhp,5,20.51 kmpl,Hatchback,Bangalore,4,
10343,2016 Renault KWID RXT Optional,₹ 2.78 Lakh,May 2016,799 cc,Third Party insurance,Manual,"89,718 Kms",First Owner,Petrol,53.3bhp,5,25.17 kmpl,Hatchback,Bangalore,30,
10344,2022 Hyundai Grand i10 Nios AMT Asta,₹ 8.30 Lakh,Mar 2022,1197 cc,Comprehensive,Automatic,"9,440 Kms",Second Owner,Petrol,81.86bhp,5,20.7 kmpl,Hatchback,Bangalore,86,
10345,2015 Hyundai i20 Asta 1.2,₹ 6.60 Lakh,Mar 2015,1197 cc,Comprehensive,Manual,"77,182 Kms",First Owner,Petrol,81.83bhp,5,18.6 kmpl,Hatchback,Bangalore,83,
10346,2020 Kia Seltos GTX Plus DCT,₹ 18 Lakh,2020,1353 cc,Third Party insurance,Automatic,"20,000 Kms",First Owner,Petrol,138.08bhp,5,16.5 kmpl,SUV,Bangalore,8,
10347,2016 Mahindra XUV500 W6 2WD,₹ 10.44 Lakh,Jun 2016,2179 cc,Comprehensive,Manual,"30,313 Kms",First Owner,Diesel,140bhp,7,16 kmpl,SUV,Bangalore,0,
10348,2015 Volkswagen Vento 1.5 TDI Highline AT,₹ 6.33 Lakh,Jul 2015,1498 cc,Comprehensive,Automatic,"97,455 Kms",Second Owner,Diesel,103.2bhp,5,21.21 kmpl,Sedan,Bangalore,20,
10349,2015 Hyundai Grand i10 AT Asta,₹ 5.42 Lakh,Aug 2015,1197 cc,Third Party,Automatic,"60,942 Kms",First Owner,Petrol,82bhp,5,18.9 kmpl,Hatchback,Bangalore,0,
10350,2017 Mercedes-Benz GLC 220d 4MATIC Style,₹ 42.90 Lakh,Jul 2017,2143 cc,Comprehensive,Automatic,"47,000 Kms",First Owner,Diesel,170bhp,5,17.9 kmpl,SUV,Bangalore,0,
10351,2010 Maruti Wagon R VXI BS IV,₹ 2.69 Lakh,Jul 2010,998 cc,Third Party,Manual,"89,928 Kms",First Owner,Petrol,67.1bhp,5,18.9 kmpl,Hatchback,Bangalore,10,
10352,2021 Toyota Urban cruiser High,₹ 9.60 Lakh,2021,1462 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,Petrol,103.26bhp,5,17.03 kmpl,SUV,Bangalore,26,
10353,2019 Maruti Baleno 1.2 Zeta,₹ 7.80 Lakh,2019,1197 cc,Third Party insurance,Manual,"10,000 Kms",First Owner,Petrol,83.1bhp,5,21.4 kmpl,Hatchback,Bangalore,10,
10354,2018 Mercedes-Benz C-Class C 220d Avantgarde Edition C,₹ 32.90 Lakh,Jul 2018,2143 cc,Comprehensive,Automatic,"47,000 Kms",Second Owner,Diesel,167.62bhp,5,19.27 kmpl,Sedan,Bangalore,62,
10355,2017 Mercedes-Benz C-Class C 220 CDI Avantgarde,₹ 32 Lakh,2017,2143 cc,Third Party insurance,Automatic,"10,000 Kms",First Owner,Diesel,170bhp,5,19.27 kmpl,Sedan,Bangalore,0,
10356,2014 Renault Duster 85PS Diesel RxL Optional,₹ 5.35 Lakh,2014,1461 cc,Third Party insurance,Manual,"1,00,000 Kms",First Owner,Diesel,83.8bhp,5,20.46 kmpl,SUV,Bangalore,80,
10357,2010 Volkswagen Vento Petrol Highline,₹ 3.45 Lakh,2010,1598 cc,Third Party insurance,Manual,"70,000 Kms",Third Owner,Petrol,103.6bhp,5,15.04 kmpl,Sedan,Bangalore,60,
10358,2022 BMW 6 Series GT 630i M Sport BSVI,₹ 76.90 Lakh,Dec 2022,1998 cc,Comprehensive,Automatic,"4,000 Kms",First Owner,Petrol,254.79bhp,4,13.32 kmpl,Sedan,Bangalore,79,
10359,2013 Hyundai Verna 1.6 SX CRDi (O),₹ 4.75 Lakh,2013,1582 cc,Third Party insurance,Manual,"1,20,000 Kms",Fourth Owner,Diesel,126.32bhp,5,22.32 kmpl,Sedan,Bangalore,32,
10360,2021 Nissan Magnite XV BSVI,₹ 6.70 Lakh,2021,999 cc,Third Party insurance,Manual,"10,000 Kms",Second Owner,Petrol,71.02bhp,5,18.75 kmpl,SUV,Bangalore,2,
10361,2010 Toyota Innova 2.5 E Diesel PS 7-Seater,₹ 7.60 Lakh,2010,2494 cc,Third Party insurance,Manual,"1,20,000 Kms",Third Owner,Diesel,100.6bhp,7,11.4 kmpl,MUV,Bangalore,60,
10362,2016 Hyundai Grand i10 Sportz,₹ 5.06 Lakh,Aug 2016,1197 cc,Comprehensive,Manual,"25,960 Kms",First Owner,Petrol,82bhp,5,18.9 kmpl,Hatchback,Bangalore,0,
10363,2019 Mercedes-Benz C-Class Progressive C 220d,₹ 44.25 Lakh,Jan 2019,1950 cc,Comprehensive,Automatic,"12,000 Kms",First Owner,Diesel,194bhp,5,12.6 kmpl,Sedan,Bangalore,0,
10364,2016 Maruti Celerio VXI Optional,₹ 4.40 Lakh,Jun 2016,998 cc,Comprehensive,Manual,"71,295 Kms",First Owner,Petrol,67.04bhp,5,23.1 kmpl,Hatchback,Bangalore,4,
10365,2015 Maruti Celerio VXI AMT,₹ 4.76 Lakh,Feb 2016,998 cc,Comprehensive,Automatic,"18,294 Kms",First Owner,Petrol,65.71bhp,5,26.68 kmpl,Hatchback,Bangalore,71,
10366,2016 BMW 3 Series GT Luxury Line,₹ 33.95 Lakh,Nov 2016,1995 cc,Comprehensive,Automatic,"40,523 Kms",First Owner,Diesel,188bhp,5,21.76 kmpl,Sedan,Bangalore,0,
10367,2012 Maruti Swift VDI,₹ 4.54 Lakh,Jan 2013,1248 cc,Third Party,Manual,"55,544 Kms",Second Owner,Diesel,74bhp,5,22.9 kmpl,Hatchback,Bangalore,0,
10368,2014 Hyundai Grand i10 Magna,₹ 3.92 Lakh,Mar 2014,1197 cc,Comprehensive,Manual,"68,810 Kms",Second Owner,Petrol,82bhp,5,18.9 kmpl,Hatchback,Bangalore,0,
10369,2020 Hyundai i20 Sportz Plus Dual Tone BSIV,₹ 7 Lakh,2020,1197 cc,Third Party insurance,Manual,"20,000 Kms",Second Owner,Petrol,81.86bhp,5,18.6 kmpl,Hatchback,Bangalore,86,
10370,2017 Hyundai Tucson 2.0 e-VGT 2WD AT GL Opt,₹ 18.25 Lakh,Jul 2017,1995 cc,Comprehensive,Automatic,"57,000 Kms",First Owner,Diesel,182.46bhp,5,16.38 kmpl,SUV,Bangalore,46,
10371,2014 Volkswagen Polo 1.5 TDI Highline,₹ 4.75 Lakh,2014,1498 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Diesel,88.8bhp,5,20.14 kmpl,Hatchback,Bangalore,80,
10372,2004 OpelCorsa 1.4Gsi,"₹ 80,000",2004,1389 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Petrol,88 PS,5,14.2 kmpl,Sedan,Bangalore,0,
10373,2021 Hyundai i20 Asta Turbo iMT,₹ 9.80 Lakh,2021,998 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,118.36bhp,5,20 kmpl,Hatchback,Bangalore,36,
10374,2017 Volvo S60 D4 KINETIC,₹ 18.95 Lakh,Jun 2017,1984 cc,Comprehensive,Automatic,"81,715 Kms",First Owner,Diesel,181bhp,5,9 kmpl,Sedan,Bangalore,0,
10375,2021 Mahindra Thar LX 4-Str Convert Top AT BSVI,₹ 15 Lakh,2021,1997 cc,Third Party insurance,Automatic,"10,000 Kms",First Owner,Petrol,150bhp,4,15.2 kmpl,SUV,Bangalore,0,
10376,2009 Chevrolet Cruze LTZ,₹ 3.70 Lakh,2009,1991 cc,Third Party insurance,Manual,"60,000 Kms",Third Owner,Diesel,147.9bhp,5,18.3 kmpl,Sedan,Bangalore,90,
10377,2021 Hyundai i20 Asta Turbo iMT,₹ 9.80 Lakh,2021,998 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,118.36bhp,5,20 kmpl,Hatchback,Bangalore,36,
10378,2018 Fiat Avventura Urban Cross 1.3 Multijet Emotion,₹ 6.45 Lakh,Jul 2018,1248 cc,Third Party,Manual,"63,000 Kms",First Owner,Diesel,91.72bhp,5,20.5 kmpl,Hatchback,Bangalore,72,
10379,2018 Hyundai Verna VTVT 1.6 AT SX Option,₹ 10.26 Lakh,Jun 2018,1591 cc,Zero Dep,Automatic,"30,518 Kms",Second Owner,Petrol,121.3bhp,5,17 kmpl,Sedan,Bangalore,30,
10380,2016 Toyota Fortuner 4x2 AT,₹ 21.80 Lakh,Jul 2016,2982 cc,Comprehensive,Automatic,"95,000 Kms",Second Owner,Diesel,168.5bhp,7,12.55 kmpl,SUV,Bangalore,50,
10381,2016 Tata Tiago 1.2 Revotron XE,₹ 3.64 Lakh,Jun 2016,1199 cc,Comprehensive,Manual,"1,01,386 Kms",First Owner,Petrol,84bhp,5,23.84 kmpl,Hatchback,Bangalore,0,
10382,2022 Hyundai Aura SX,₹ 8.44 Lakh,Aug 2022,1197 cc,Third Party,Manual,"10,843 Kms",First Owner,Petrol,81.86bhp,5,20.5 kmpl,Sedan,Bangalore,86,
10383,2021 Hyundai Creta SX Opt Turbo Dualtone BSVI,₹ 17.75 Lakh,Jul 2021,1353 cc,Comprehensive,Automatic,"26,000 Kms",Second Owner,Petrol,138.12bhp,5,16.8 kmpl,SUV,Bangalore,12,
10384,2022 Maruti Swift Dzire VXI BSVI,₹ 7.96 Lakh,Apr 2022,1197 cc,Third Party,Manual,"6,324 Kms",First Owner,Petrol,88.50bhp,5,22.41 kmpl,Sedan,Bangalore,50,
10385,2016 Maruti Celerio ZXI AMT,₹ 5.24 Lakh,Jan 2017,998 cc,Comprehensive,Automatic,"25,414 Kms",First Owner,Petrol,65.71bhp,5,26 kmpl,Hatchback,Bangalore,71,
10386,2019 Mini Cooper Countryman Cooper S,₹ 35.95 Lakh,Nov 2019,1998 cc,Comprehensive,Automatic,"50,115 Kms",First Owner,Petrol,189.08bhp,5,14.41 kmpl,SUV,Bangalore,8,
10387,2021 Kia Seltos HTX IVT G,₹ 16.99 Lakh,2021,1497 cc,Third Party insurance,Automatic,"10,000 Kms",First Owner,Petrol,113.42bhp,5,16.8 kmpl,SUV,Bangalore,42,
10388,2017 Mercedes-Benz C-Class C 220 CDI Avantgarde,₹ 32 Lakh,2017,2143 cc,Third Party insurance,Automatic,"10,000 Kms",First Owner,Diesel,170bhp,5,19.27 kmpl,Sedan,Bangalore,0,
10389,2023 MG Hector 1.5 Turbo Smart pro BSVI,₹ 19.50 Lakh,2023,1451 cc,Third Party insurance,Manual,"10,000 Kms",First Owner,Petrol,141bhp,5,13.79 kmpl,SUV,Bangalore,0,
10390,2013 Mitsubishi Pajero Sport 4X4,₹ 16.95 Lakh,Dec 2013,2477 cc,Comprehensive,Manual,"17,076 Kms",First Owner,Diesel,175.56bhp,7,13.5 kmpl,SUV,Bangalore,56,
10391,2015 Hyundai i20 Sportz Option 1.4 CRDi,₹ 5.50 Lakh,2015,1396 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Diesel,88.73bhp,5,22.54 kmpl,Hatchback,Bangalore,73,
10392,2022 Tata Nexon XZ Plus HS,₹ 12.20 Lakh,2022,1199 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,118.36bhp,5,17.57 kmpl,SUV,Bangalore,36,
10393,2007 Honda City GXi,₹ 1.85 Lakh,2007,1497 cc,Third Party insurance,Manual,"1,20,000 Kms",Third Owner,Petrol,78,5,17.7 kmpl,Sedan,Bangalore,78,
10394,2021 Jeep Compass Model S Diesel BSVI,₹ 25.65 Lakh,Oct 2021,1956 cc,Comprehensive,Manual,"31,344 Kms",First Owner,Diesel,167.67bhp,5,17.1 kmpl,SUV,Bangalore,67,
10395,2016 Hyundai i20 Magna 1.2,₹ 6.36 Lakh,Sept 2016,1197 cc,Comprehensive,Manual,"27,103 Kms",First Owner,Petrol,81.83bhp,5,18.6 kmpl,Hatchback,Bangalore,83,
10396,2020 Maruti Ciaz Alpha BSVI,₹ 8.02 Lakh,Jun 2020,1462 cc,Comprehensive,Manual,"80,648 Kms",First Owner,Petrol,103.25bhp,5,20.65 kmpl,Sedan,Bangalore,25,
10397,2021 Mercedes-Benz GLE 300d BSVI,₹ 76.75 Lakh,Jul 2021,1950 cc,Comprehensive,Automatic,"51,000 Kms",First Owner,Diesel,241.38bhp,5,,SUV,Bangalore,38,
10398,2017 Maruti Baleno 1.2 Zeta,₹ 7.12 Lakh,Mar 2017,1197 cc,Comprehensive,Manual,"40,356 Kms",First Owner,Petrol,83.1bhp,5,21.4 kmpl,Hatchback,Bangalore,10,
10399,2013 Maruti Swift Dzire ZXI,₹ 5.04 Lakh,Feb 2013,1197 cc,Comprehensive,Manual,"39,886 Kms",First Owner,Petrol,88.50bhp,5,22.41 kmpl,Sedan,Bangalore,50,
10400,2014 BMW 3 Series 320d Prestige,₹ 19.75 Lakh,Dec 2014,1995 cc,Comprehensive,Automatic,"42,000 Kms",First Owner,Diesel,184bhp,5,18.88 kmpl,Sedan,Bangalore,0,
10401,2018 Hyundai Grand i10 1.2 Kappa Sportz BSIV,₹ 5.78 Lakh,Nov 2018,1197 cc,Comprehensive,Manual,"34,090 Kms",First Owner,Petrol,81.86bhp,5,18.9 kmpl,Hatchback,Bangalore,86,
10402,2018 Tata Nexon 1.5 Revotorq XZA Plus,₹ 8.55 Lakh,Feb 2019,1497 cc,Comprehensive,Automatic,"82,449 Kms",First Owner,Diesel,108.5bhp,5,21.5 kmpl,SUV,Bangalore,50,
10403,2015 Audi A6 35 TDI Technology,₹ 21.95 Lakh,Jan 2015,1968 cc,Comprehensive,Automatic,"63,771 Kms",First Owner,Diesel,174.33bhp,5,17.68 kmpl,Sedan,Bangalore,33,
10404,2014 Maruti Swift VDI BSIV,₹ 5.10 Lakh,2014,1248 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Diesel,74bhp,5,25.2 kmpl,Hatchback,Bangalore,0,
10405,2015 Hyundai Creta 1.6 CRDi AT SX Plus,₹ 11 Lakh,2015,1582 cc,Third Party insurance,Automatic,"70,000 Kms",First Owner,Diesel,126.2bhp,5,17.01 kmpl,SUV,Bangalore,20,
10406,2010 Hyundai i10 Magna,₹ 3 Lakh,2010,1197 cc,Third Party insurance,Manual,"20,000 Kms",Third Owner,Petrol,78.9bhp,5,20.36 kmpl,Hatchback,Bangalore,90,
10407,2016 Renault Duster 110PS Diesel RxZ AMT,₹ 9.45 Lakh,Jul 2016,1461 cc,Comprehensive,Automatic,"35,000 Kms",Second Owner,Diesel,108.45bhp,5,19.6 kmpl,SUV,Bangalore,45,
10408,2009 Chevrolet Cruze LTZ,₹ 3.50 Lakh,2009,1991 cc,Third Party insurance,Manual,"60,000 Kms",Third Owner,Diesel,147.9bhp,5,18.3 kmpl,Sedan,Bangalore,90,
10409,2021 Citroen C5 Aircross Shine DualTone,₹ 32.50 Lakh,2021,1997 cc,Third Party insurance,Automatic,"20,000 Kms",First Owner,Diesel,174.33,5,18.6 kmpl,SUV,Bangalore,174.33,
10410,2019 Kia Seltos GTX Plus DCT,₹ 16 Lakh,2019,1353 cc,Third Party insurance,Automatic,"20,000 Kms",First Owner,Petrol,138.08bhp,5,16.5 kmpl,SUV,Bangalore,8,
10411,2010 Hyundai i20 Asta 1.2,₹ 3.30 Lakh,Mar 2010,1197 cc,Third Party insurance,Manual,"52,111 Kms",Second Owner,Petrol,82.85bhp,5,18.5 kmpl,Hatchback,Bangalore,85,
10412,2017 Honda City i-VTEC CVT ZX,₹ 10.55 Lakh,Mar 2017,1497 cc,Comprehensive,Automatic,"62,708 Kms",First Owner,Petrol,117.6bhp,5,18 kmpl,Sedan,Bangalore,60,
10413,2021 Jeep Compass Model S 4X4 Diesel AT BSVI,₹ 31.50 Lakh,Jul 2021,1956 cc,Comprehensive,Automatic,"23,000 Kms",First Owner,Diesel,167.67bhp,5,14.9 kmpl,SUV,Bangalore,67,
10414,2014 Hyundai EON Sportz,₹ 2.94 Lakh,Dec 2014,814 cc,Comprehensive,Manual,"46,345 Kms",Second Owner,Petrol,55.2bhp,5,21.1 kmpl,Hatchback,Bangalore,20,
10415,2015 Hyundai i20 Asta 1.2,₹ 6.24 Lakh,Mar 2015,1197 cc,Comprehensive,Manual,"43,371 Kms",Second Owner,Petrol,81.83bhp,5,18.6 kmpl,Hatchback,Bangalore,83,
10416,2018 Volkswagen Polo GT TSI,₹ 8.03 Lakh,Jun 2018,1197 cc,Third Party insurance,Automatic,"51,270 Kms",Second Owner,Petrol,103.5bhp,5,17.21 kmpl,Hatchback,Bangalore,50,
10417,2010 Skoda Laura 1.8 TSI Ambiente,₹ 4.90 Lakh,Jul 2010,1798 cc,Third Party insurance,Manual,"92,000 Kms",First Owner,Petrol,157.8bhp,5,13.4 kmpl,Sedan,Bangalore,80,
10418,2018 Tata Tiago NRG Petrol,₹ 5.95 Lakh,Jan 2019,1199 cc,Comprehensive,Manual,"44,000 Kms",First Owner,Petrol,83.81bhp,5,24 kmpl,Hatchback,Bangalore,81,
10419,2016 Renault KWID 1.0 AMT RXT,₹ 4.20 Lakh,Nov 2016,999 cc,Comprehensive,Automatic,"26,500 Kms",Second Owner,Petrol,67bhp,5,24.04 kmpl,Hatchback,Bangalore,0,
10420,2022 Tata New Safari XTA Plus Dark Edition BSVI,₹ 24.75 Lakh,2022,1956 cc,Third Party insurance,Automatic,"20,000 Kms",First Owner,Diesel,167.67bhp,7,14.08 kmpl,SUV,Bangalore,67,
10421,2009 Toyota Fortuner 3.0 Diesel,₹ 12.75 Lakh,2009,2982 cc,Third Party insurance,Manual,"1,20,000 Kms",Second Owner,Diesel,171 PS,7,11.5 kmpl,SUV,Bangalore,0,
10422,2012 Skoda Rapid 1.6 TDI Ambition,₹ 3.80 Lakh,2012,1598 cc,Third Party insurance,Manual,"1,20,000 Kms",Second Owner,Diesel,103.5bhp,5,20.5 kmpl,Sedan,Bangalore,50,
10423,2020 BMW X1 sDrive20d xLine,₹ 39 Lakh,Jul 2020,1995 cc,Comprehensive,Automatic,"24,000 Kms",First Owner,Diesel,187.74bhp,5,19.62 kmpl,SUV,Bangalore,74,
10424,2013 Honda City 1.5 S AT,₹ 5.20 Lakh,2013,1497 cc,Third Party insurance,Automatic,"50,000 Kms",Second Owner,Petrol,116.4bhp,5,16.8 kmpl,Sedan,Bangalore,40,
10425,2015 Maruti Celerio VXI,₹ 3.50 Lakh,2015,998 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Petrol,67.04bhp,5,23.1 kmpl,Hatchback,Bangalore,4,
10426,2018 Tata Zest Quadrajet 1.3 XT,₹ 4.80 Lakh,2018,1248 cc,Third Party insurance,Manual,"90,000 Kms",Third Owner,Diesel,88.7bhp,5,20.65 kmpl,Sedan,Bangalore,70,
10427,2016 Maruti Baleno 1.2 Alpha,₹ 6.85 Lakh,Nov 2016,1197 cc,Comprehensive,Manual,"63,000 Kms",First Owner,Petrol,83.1bhp,5,21.4 kmpl,Hatchback,Bangalore,10,
10428,2018 Hyundai Grand i10 1.2 Kappa Asta,₹ 6.25 Lakh,Jan 2019,1197 cc,Comprehensive,Manual,"36,735 Kms",First Owner,Petrol,81.86bhp,5,18.9 kmpl,Hatchback,Bangalore,86,
10429,2019 Toyota Glanza V CVT,₹ 8.02 Lakh,Feb 2020,1197 cc,Comprehensive,Automatic,"29,335 Kms",Second Owner,Petrol,81.80bhp,5,19.56 kmpl,Hatchback,Bangalore,80,
10430,2017 Hyundai Verna 1.6 CRDi SX,₹ 7.70 Lakh,Jun 2017,1582 cc,Comprehensive,Manual,"1,14,451 Kms",First Owner,Diesel,126.2bhp,5,23.9 kmpl,Sedan,Bangalore,20,
